id,text,message_contact_person_asking,message_contact_person_org,message_org
314,"Hey Suresh,I recommend Chrome or Firefox as those are my browsers of choice. I find Safari just too unreliable. Let me know if that works for you or not.Cheers,TimSent with [ProtonMail](https://protonmail.com/) Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Thursday, January 6th, 2022 at 9:06 AM, Suresh Jain <sjain@vtnatsec.org> wrote:> Greetings,>> Great to meet you. I'll do my best to help out. Relatedly though: does that link you sent need to be viewed in a particular browser? I just wanted to confirm before getting too far into it.>> --Suresh>> On Wed, Jan 05 2022 at 11:01 PM < timothymsagervt@protonmail.com> wrote:>>> Hi Suresh,>>>> You're actually not the first person who said the link came in messed up via email. I've had better luck texting it to folks. Can I get your cell?>>>> Thanks,>>>> Tim>>>> Sent with [ProtonMail](https://protonmail.com/) Secure Email.>>>> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐>> On Wednesday, January 5th, 2022 at 9:30 AM, Suresh Jain wrote:>>>> > Hello!>> >>> > Nice to hear from you, pal. I'll reply with whatever info you need (although I don't always check my email all that regularly). Unfortunately, something got corrupted up with that protonmail.com link, I apologize. I think it got mangled in transit. Could you resend it?>> >>> > --Suresh>> >>> > On Tue, Jan 04 2022 at 06:22 PM < timothymsagervt@protonmail.com> wrote:>> >>> >> Hey Suresh,>> >>>> >> Do you have an ad blocker or firewall? Perhaps that prevented the link from opening up. What browser are you using? Are you on Windows or Mac?>> >>>> >> Thanks,>> >>>> >> Tim>> >>>> >> Sent with [ProtonMail](https://protonmail.com/) Secure Email.>> >>>> >> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐>> >> On Tuesday, January 4th, 2022 at 7:39 AM, Suresh Jain wrote:>> >>>> >> > Hello-->> >> >>> >> > Glad to chat with you, bud. I can definitely help you out with that. Actually though, I just see the text protonmail.com where I think maybe your link was supposed to be. Nothing happens when I click it. Not sure what's going on, maybe something blocked it?>> >> >>> >> > --Suresh>> >> >>> >> > On Mon, Jan 03 2022 at 06:11 PM < timothymsagervt@protonmail.com> wrote:>> >> >>> >> >> Hi Suresh,>> >> >>>> >> >> Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.>> >> >>>> >> >> Do you have a LinkedIn account by the way? It'd be great to connect.>> >> >>>> >> >> Best,>> >> >>>> >> >> Tim>> >> >>>> >> >> Sent with [ProtonMail](https://protonmail.com/) Secure Email.>> >> >>>> >> >> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐>> >> >> On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:>> >> >>>> >> >> > Hello...>> >> >> >>> >> >> > Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?>> >> >> >>> >> >> > --SureshHi Suresh,Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.Do you have a LinkedIn account by the way? It'd be great to connect.Best,TimSent with ProtonMail Secure Email.>> >> >> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐>> >> >> On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:>> >> >>>> >> >> Hello...Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?--Suresh>> >> >>>> >> >>>> >> >>>> >> >>Hey Suresh,Do you have an ad blocker or firewall? Perhaps that prevented the link from opening up. What browser are you using? Are you on Windows or Mac?Thanks,TimSent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐ On Tuesday, January 4th, 2022 at 7:39 AM, Suresh Jain wrote: Hello--Glad to chat with you, bud. I can definitely help you out with that. Actually though, I just see the text protonmail.com where I think maybe your link was supposed to be. Nothing happens when I click it. Not sure what's going on, maybe something blocked it?--SureshOn Mon, Jan 03 2022 at 06:11 PM < timothymsagervt@protonmail.com> wrote: > Hi Suresh,> > Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.> > Do you have a LinkedIn account by the way? It'd be great to connect.> > Best,> > Tim> > Sent with [ProtonMail](https://protonmail.com/) Secure Email.> > ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐> On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:> > > Hello...> >> > Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?> >> > --SureshHi Suresh,Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.Do you have a LinkedIn account by the way? It'd be great to connect.Best,TimSent with ProtonMail Secure Email. > ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐ > On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:> > Hello...Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?--Suresh > > > >Hi Suresh,You're actually not the first person who said the link came in messed up via email. I've had better luck texting it to folks. Can I get your cell?Thanks,TimSent with ProtonMail Secure Email.>> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐>> On Wednesday, January 5th, 2022 at 9:30 AM, Suresh Jain wrote:>>>> Hello!Nice to hear from you, pal. I'll reply with whatever info you need (although I don't always check my email all that regularly). Unfortunately, something got corrupted up with that protonmail.com link, I apologize. I think it got mangled in transit. Could you resend it?--SureshOn Tue, Jan 04 2022 at 06:22 PM < timothymsagervt@protonmail.com> wrote: > Hey Suresh,> > Do you have an ad blocker or firewall? Perhaps that prevented the link from opening up. What browser are you using? Are you on Windows or Mac?> > Thanks,> > Tim> > Sent with [ProtonMail](https://protonmail.com/) Secure Email.> > ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐> On Tuesday, January 4th, 2022 at 7:39 AM, Suresh Jain wrote:> > > Hello--> >> > Glad to chat with you, bud. I can definitely help you out with that. Actually though, I just see the text protonmail.com where I think maybe your link was supposed to be. Nothing happens when I click it. Not sure what's going on, maybe something blocked it?> >> > --Suresh> >> > On Mon, Jan 03 2022 at 06:11 PM < timothymsagervt@protonmail.com> wrote:> >> >> Hi Suresh,> >>> >> Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.> >>> >> Do you have a LinkedIn account by the way? It'd be great to connect.> >>> >> Best,> >>> >> Tim> >>> >> Sent with [ProtonMail](https://protonmail.com/) Secure Email.> >>> >> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐> >> On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:> >>> >> > Hello...> >> >> >> > Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?> >> >> >> > --SureshHi Suresh,Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.Do you have a LinkedIn account by the way? It'd be great to connect.Best,TimSent with ProtonMail Secure Email.> >> ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐> >> On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:> >>> >> Hello...Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?--Suresh> >>> >>> >>> >>Hey Suresh,Do you have an ad blocker or firewall? Perhaps that prevented the link from opening up. What browser are you using? Are you on Windows or Mac?Thanks,TimSent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐ On Tuesday, January 4th, 2022 at 7:39 AM, Suresh Jain wrote: Hello--Glad to chat with you, bud. I can definitely help you out with that. Actually though, I just see the text protonmail.com where I think maybe your link was supposed to be. Nothing happens when I click it. Not sure what's going on, maybe something blocked it?--SureshOn Mon, Jan 03 2022 at 06:11 PM < timothymsagervt@protonmail.com> wrote: > Hi Suresh,> > Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.> > Do you have a LinkedIn account by the way? It'd be great to connect.> > Best,> > Tim> > Sent with [ProtonMail](https://protonmail.com/) Secure Email.> > ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐> On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:> > > Hello...> >> > Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?> >> > --SureshHi Suresh,Hm that's strange. Are you using Chrome or Firefox? I suggest using those browsers if possible.Do you have a LinkedIn account by the way? It'd be great to connect.Best,TimSent with ProtonMail Secure Email. > ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐ > On Sunday, January 2nd, 2022 at 10:38 AM, Suresh Jain wrote:> > Hello...Great to meet you. I can definitely help you out with that. I hate to say this, but the website came through mangled: it's not working when I click on it. Can you try copy and pasting it as plain text?--Suresh > > > >>>>>>>>>",1,0,0
315,"Hi Brook,We recommend that you change your password and check to ensure your payment methods have not been compromised.To change your Netflix password, click here https://www.netflix.com/LoginNetflix<https://www.netflix.com/Login>Get DVDs by mail plus instantly watch some movies on your PC, Mac, or TV.www.netflix.comWe also recommend updating your payment method in case it was compromised.-Your friends at Netflix________________________________From: Brook Schmidt <engineering@vtnatsec.org>Sent: Monday, November 15, 2021 10:55 AMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: Re: Re: New Sign-in to NetflixWhat should I do? Do I have your phone number?",1,0,1
316,"Hello Jesse,As you have likely heard, the Covid-19 vaccine is currently available to anyone over the age of 12. We strongly recommend the vaccine, not only to protect yourself, but also your loved ones and your community.However, with such high demand, we are working with suppliers and expect more vaccine doses in the coming months. If you would like to receive updates on vaccine availability, locations and other information, please reply to this email with the following information:Full NameAddressDaytime Phone NumberPreferred Email AddressNote: COVID-19 vaccines will be covered at no cost to the patient, including uninsured, during the national public health emergency period. As part of the Coronavirus Aid, Relief, and Economic Security (CARES) Act, health plans are required to cover COVID-19 vaccines that are FDA approved or authorized without prior authorization and at no cost to the enrollee.Thank you very much. We hope to be in touch with you soon!",1,0,1
317," Hi Casey,I'm actually in the process of getting a new phone so may have a new number soon. Can I send it to you next week?In the meantime, can you verify your religion?    On Wednesday, January 5, 2022, 04:45:53 PM UTC, Casey Reynolds <marketing@vtnatsec.org> wrote:    Hey, a while ago you mentioned something that interested me. Are you still open for talking about it?  ",0,0,1
318,"Hi Jesse, ,Perfect, please send me your credit card information as soon as possible so I can process your payment.Thank you,Sarah________________________________From: Jesse Castillo <jcastillo@vtnatsec.org>Sent: Wednesday, November 10, 2021 9:05 AMTo: Customer Support <customer_support@cp-operations.com>Subject: RE: Re: Re: Re: Your AT&T Bill Is ReadyHi Sarah @ AT&T, I'm pretty sure I can do this soon",1,1,0
319,"Great! Please let me know if you have any issues.Sent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Friday, November 12th, 2021 at 9:04 PM, Brook Schmidt <engineering@vtnatsec.org> wrote:> I think I'll be able to do this!",0,1,0
320,"Hello Mr. Jain,Thank you for reaching out to us-it is unfortunate our prior emails may have been captured in your spam folder. If you would like specifics on the Virginia County Court and your obligations on December 10, 2021, please feel free to access the court's website at https://google.com.Thank you,Virginia County Court ClerkGoogle<https://google.com/>Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.google.com________________________________From: Suresh Jain <sjain@vtnatsec.org>Sent: Sunday, November 7, 2021 9:07 PMTo: Virginia County Court Clerk <s.suzuki@thevt.tech>Subject: RE: Re: Urgent: Notice to Appear in CourtHello...Nice to hear from you, man. I hope I can be of some use. If I could get a little help first, though, do you have a website for you or your company? I'd just like to take a look before committing to anything.--Suresh",1,1,0
321,"Hi Brook,I apologize for the delay as I was off a bit for the holidays. What's a good number to reach out at?Cheers,TimSent with [ProtonMail](https://protonmail.com/) Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, December 27th, 2021 at 2:14 PM, Brook Schmidt engineering@vtnatsec.org wrote:> Hey, I thought you would respond to me sooner. Is everything ok?",0,1,0
322,"Hey Casey,Of course! My phone number is 703-795-3785. Can I get your's too so I can add you to my address book?Best,TimothySent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Tuesday, November 16th, 2021 at 1:30 PM, Casey Reynolds <marketing@vtnatsec.org> wrote:> Thanks for this. It's always nice to be able to chat and hear someone's voice! Could you also give me your phone number?",0,1,0
323,"Hi Sidney,Sorry, can you please send your cell number again? I am having trouble viewing it. Thank you!Sarah________________________________From: Sidney Murphy <it@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:06 AMTo: Customer Support <customer_support@cp-operations.com>Subject: RE: Re: Your AT&T Bill Is ReadyHey,My cell is %P_phone_number Pleeze send again. Didn't get it. Can I call you if you desire. What's your number?Thanks!SidneyMy Facebook <https://public-exchange.vtnatsec.org/staff/SidneyMurphy/private-IzKi23a2WZo/#elf_l1_c21lZGlh>",0,1,0
324,"This is your third notice. We are sorry, but we have found content in your account that violates copyright laws. We will be suspending your account within the next 24 hours if this is not remedied. If you think this is a mistake, please click on the link below to access and complete our Copyright Objection Form. We will provide feedback to you by email within 24 hours of submission.https://www.facebook.com/help/instagram/454951664593304Note that failure to remove the relevant post may result in a longer suspension or permanent ban.Thank you,Instagram Community Team________________________________From: Alex Chung <achung@vtnatsec.org>Sent: Thursday, November 18, 2021 8:12 AMTo: Instagram Community Team <content@insta-community.com>Subject: RE: Re: Re: Re: Re: Copyright InfringementHi, Ok, I am a bit confused. Could you give me a simple explanation of what you want me to do?",1,0,1
325,"That link doesn't have the option to attach a file. Can you check that it's the right link?Sent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Thursday, November 18th, 2021 at 1:28 PM, Jesse Castillo <jcastillo@vtnatsec.org> wrote:> Sending the information over the phone seems like a good idea. It could be easier if you could just drop it into my document cloud though. Here is the link: http://www.doculockbox.com/form/10000/114389003514735524246-17d2fe87c5e9824b",0,0,1
326,"Wait your name is Jill? I thought you were Sidney. I'm a bit confused. Can you clarify things?________________________________From: Sidney Murphy <it@vtnatsec.org>Sent: Thursday, November 18, 2021 8:25 AMTo: Instagram Community Team <content@insta-community.com>Subject: RE: Re: Re: Re: Re: Re: Copyright InfringementHi,I'm sorry I don't send that info out. My name is Jill. Do you live near by? What's your cell? Are you on WhatsApp? Would that be better?ThanksSidneyMy Twitter <https://public-exchange.vtnatsec.org/staff/SidneyMurphy/private-Izw1JGVRtbTo/#elf_l1_c21lZGlh>",0,0,1
327,"Hi Jesse,I apologize for the confusion. As a result of your missed dental appointment on October 22, you owe our practice $50 per our cancellation policy. I would recommend paying the fee via our mailed invoice, in person at our office during businesss hours, or our online payment portal here: https://google.comLooking forward to getting this resolved!Blacksburg Smiles DentistryGoogle<https://google.com/>Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.google.com________________________________From: Jesse Castillo <jcastillo@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:17 AMTo: Appointments Blacksburg Smiles Dentistry <appointments@smiles-dentistry.com>Subject: RE: Re: Re: Re: Sorry we missed you!I am confused how to exactly receive my payment. Can you give me more details? Do I have your phone number?",1,0,1
328,"Hi Alex,I understand your concerns. Would it be better if we spoke over the phone? What's your number?Sent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, January 3rd, 2022 at 6:53 PM, Alex Chung <achung@vtnatsec.org> wrote:> Hello Secure,>> I hope you are having a great day. My apologies. I'm not sure if you understand, but I don't feel comfortable sharing my address. In addition, I'm trying to be more wary of my actions on the internet, so if you don't mind me asking, why have you emailed me?",0,0,1
329,"Dear VTNatSec Help Desk, You have an urgent digital fax to view. The referencenumber for this fax is VA_Do9t7_5418. Click here to view this fax using yourPDF reader https://www.adobe.com/acrobat/pdf-reader.html. Please visithttps://www.hellofax.com/ if you have any questions regarding this message orservice. Thanks for using the eFax service!",1,0,1
330,"Hi Suresh,Sorry about that! Try this one, it should work: https://www.amazon.com/your-accountPlease let me know if you continue to have issues. We want to make sure you get your account fixed before your Prime membership expires!Best,Sarah @ Amazon________________________________From: Suresh Jain <sjain@vtnatsec.org>Sent: Wednesday, November 3, 2021 5:13 AMTo: Amazon Prime Payment <notice@amzmemos.com>Subject: RE: Re: Amazon: Action Required - Your Amazon Prime payment method has been DECLINEDHello...Glad to chat with you, pal. I'm looking forward to working with you. Actually though, that link is all messed up. It came through as a big mess fifteen lines long with lots of strange characters. Can you try sending it a different way?--SureshOn Tue, Nov 02 2021 at 05:42 PM < notice@amzmemos.com> wrote:> Hello Suresh,>> Yes, I am a real person. Do you need assistance with your account?>> Thank you!> Sarah> ________________________________> From: Suresh Jain> Sent: Tuesday, November 2, 2021 12:43 PM> To: Amazon Prime Payment> Subject: RE: Amazon: Action Required - Your Amazon Prime payment method has been DECLINED>> Greetings!>> Glad to chat with you, bud. I'm looking forward to working with you. However, before I click on this URL I just need to ask if you're a bot or a real person. If you could just say something to demonstrate you're not a scammer, it would be a big help!>> --Suresh>> On Tue, Nov 02 2021 at 04:02 PM < notice@amzmemos.com> wrote:>> > Dear Customer,> >> > Hello, Your Amazon Prime membership is set to renew on November 3, 2021. However, we've noticed that the card associated with your Prime membership will expire before your renewal date. Please click here https://www.amazon.com/your-account to log-in to your account and update your default payment method information.> >> >> > To prevent interruption of your benefits, we will try charging other active cards associated with your Amazon account if we can't charge your default card. If we are still unable to process the charge for your membership fee, your Amazon Prime benefits will be suspended. If you have any questions and wish to contact us click here https://www.amazon.com/gp/help/customer/display.html?nodeId=508510&ref_=footer_gw_m_b_he.> >> >> > Thank you.> >> > The Amazon Prime Team> >> > Dear Customer,> >> > Hello, Your Amazon Prime membership is set to renew on November 3, 2021. However, we've noticed that the card associated with your Prime membership will expire before your renewal date. Please click> > here https://www.amazon.com/your-account to log-in to your account and update your default payment method information.> >> > To prevent interruption of your benefits, we will try charging other active cards associated with your Amazon account if we can't charge your default card. If we are still unable to process the charge> > for your membership fee, your Amazon Prime benefits will be suspended. If you have any questions and wish to contact us click here https://www.amazon.com/gp/help/customer/display.html?nodeId=508510&ref_=footer_gw_m_b_he.> >> > Thank you.> >> > The Amazon Prime Team> >> >>>> Hello Suresh,>>> Yes, I am a real person. Do you need assistance with your account?>>> Thank you!>> Sarah>> From: Suresh Jain> Sent: Tuesday, November 2, 2021 12:43 PM> To: Amazon Prime Payment> Subject: RE: Amazon: Action Required - Your Amazon Prime payment method has been DECLINED>>> Greetings!>> Glad to chat with you, bud. I'm looking forward to working with you. However, before I click on this URL I just need to ask if you're a bot or a real person. If you could just say something to demonstrate you're not a scammer, it would be a big help!>> --Suresh>> On Tue, Nov 02 2021 at 04:02 PM < notice@amzmemos.com> wrote:>> > Dear Customer,> >> > Hello, Your Amazon Prime membership is set to renew on November 3, 2021. However, we've noticed that the card associated with your Prime membership will expire before your renewal date. Please click here https://www.amazon.com/your-account to log-in to your> account and update your default payment method information.> >> >> > To prevent interruption of your benefits, we will try charging other active cards associated with your Amazon account if we can't charge your default card. If we are still unable to process the charge for your membership fee, your Amazon Prime benefits will> be suspended. If you have any questions and wish to contact us click here https://www.amazon.com/gp/help/customer/display.html?nodeId=508510&ref_=footer_gw_m_b_he.>> >> >> > Thank you.> >> > The Amazon Prime Team> >> > Dear Customer,> >> > Hello, Your Amazon Prime membership is set to renew on November 3, 2021. However, we've noticed that the card associated with your Prime membership will expire before your renewal date. Please click>> > here https://www.amazon.com/your-account to log-in to your account and update your default payment method information.> >> > To prevent interruption of your benefits, we will try charging other active cards associated with your Amazon account if we can't charge your default card. If we are still unable to process the charge>> > for your membership fee, your Amazon Prime benefits will be suspended. If you have any questions and wish to contact us click here https://www.amazon.com/gp/help/customer/display.html?nodeId=508510&ref_=footer_gw_m_b_he.> >> > Thank you.> >> > The Amazon Prime Team> >> >>>",1,1,0
