id,text,message_contact_person_asking,message_contact_person_org,message_org
135,"Janie,Do you please have a deal number for the below deal with Kristann Shireman from EES 04/11/01 ?Your help is greatly appreciated !Thanks,Ellenx54099---------------------- Forwarded by Ellen Wallumrod/NA/Enron on 05/11/2001 03:46 PM ---------------------------Judy Dyer@EES05/10/2001 10:32 AMTo: Ellen Wallumrod/NA/Enron@ENRONcc:  Subject: Re: Need to purchase physical gasThis is the deal with Janie Tholt we have been waiting for.  This is the E-mail from her to our trader.Thanks---------------------- Forwarded by Judy Dyer/HOU/EES on 05/10/2001 10:32 AM ---------------------------Kristann Shireman05/10/2001 10:30 AMTo: Judy Dyer/HOU/EES@EEScc:  Subject: Re: Need to purchase physical gas---------------------- Forwarded by Kristann Shireman/HOU/EES on 05/10/2001 10:29 AM ---------------------------Jane M Tholt@ECT04/11/2001 10:25 AMTo: Kristann Shireman/HOU/EES@EEScc:  Subject: Re: Need to purchase physical gas  San Juan BlancoMay-Dec 2001-5000 /day  +.02Calendar 2002:  4800/day  +.0225Calendar 2003 500/day +.0225Calendar 2004 175/day +.0225Calenar 2005 250/day +.0225Permian Basin/Keystone Calendar 2003 1300 /day +.03Calendar 2004  +.03Calendar 2005  +.03Calendar 2006  +.03Calendar 2007 +.03Caelndar 2008 +.03Calendar 2009 +.03Calendar 2010 +.03PGE CitygateJune 2001-Oct 2001+.12Nov 2001-Mar 2002 +.14Calendar 2003 +.12Calendar 2004 +.11Calendar 2005 +.09Calendar 2006 +.07Calendar 2007 +.06Calendar 2008 +.06Calendar 2009 +.06Calendar 2010 +.06Jan 2011-Mar 2011 +.06Socal Border-non Wheeler RidgeCal  Year 2006-2010  +.08",1,1,0
136,"---------------------- Forwarded by Gary Stevens-GL-1/PGI on 05/11/2001 08:25 AM--------------------------- Internet Mail Message Received from host: omahpop3.omah.uswest.net [204.26.64.3]From: mkswanson <mkswanson@qwest.net> on 05/11/2001 01:44 AM GMT             mkswanson           To: <mkswanson@qwest.net>           Cc:    (bcc: Gary Stevens-GL-1/PGI)                         Subject:      Fw: Fw: FW: HR Survey   05/10/2001 08:44 PM----- Original Message -----Subject: Fw: Fw: FW: HR Survey>>> Subject: Fwd: Fw: FW: HR Survey>>> >> >> >> > >From: "Brian and Jo Dion" <banjo@osprey.net>> > >To: "Keith Dreiling" <kdrling@valu-line.net>> > >CC: "Ed Vohs" <evohs@hotmail.com>,        "The Niece and Linda"> > ><GLittleLinda@aol.com>,        "Lesli Garver Tatman"> <lesligt@swbell.net>,> > >       "Stacey Poe" <stacey@valu-line.net>,        "Jeannine Neill"> > ><jeannine@sktc.net>,        "Marie Miller" <jayandmarie45@hotmail.com>,> > >    "Brenna and Tim Mercer" <bcrazy7@swbell.net>,        "Gary andCathy> > >McCurdy" <hitchman@carrollsweb.com>,        "Janie and Bill Henderson"> > ><janiesews@kscable.com>,        "Vicki Hay" <HAYVIC@aw437.k12.ks.us>,> > >  "Dan and Kathy Hamman" <daffykathy@hotmail.com>,        "Sarah Haag"> > ><staci1976@yahoo.com>> > >Subject: Fw: FW: HR Survey> > >Date: Sat, 5 May 2001 18:45:37 -0500> > >> > >> >> > _________________________________________________________________> > Get your FREE download of MSN Explorer at http://explorer.msn.com> >> - SURVEY.BAT",1,0,0
137,"MARK YOUR LUNCH CALENDARS NOW !You are invited to attend the EWS Brown Bag Lunch SeriesFeaturing:  MICHAEL L. MILLERTopic:  Principal InvestmentsThursday, May 17, 200111:30 a.m. - 12:30 p.m.EB 5 C2You bring your lunch,          Limited SeatingWe provide drinks and dessert.        RSVP  e-mail Kathie Grabstald                   or call x 3-9610",1,0,0
138,"Current Notes User:REASONS FOR USING OUTLOOK WEB ACCESS (OWA)1. Once your mailbox has been migrated from Notes to Outlook, the Outlook client will be configured on your computer.After migration of your mailbox, you will not be able to send or recieve mail via Notes, and you will not be able to start using Outlook until it is configured by the Outlook Migration team the morning after your mailbox is migrated.  During this period, you can use Outlook Web Access (OWA) via your web browser (Internet Explorer 5.0) to read and send mail.PLEASE NOTE:  Your calendar entries, personal address book, journals, and To-Do entries imported from Notes will not be available until the Outlook client is configured on your desktop.2. Remote access to your mailbox.After your Outlook client is configured, you can use Outlook Web Access (OWA) for remote access to your mailbox.PLEASE NOTE:  At this time, the OWA client is only accessible while connecting to the Enron network (LAN).  There are future plans to make OWA available from your home or when traveling abroad.HOW TO ACCESS OUTLOOK WEB ACCESS (OWA)Launch Internet Explorer 5.0, and in the address window type:  http://nahou-msowa01p/exchange/john.doeSubstitute "john.doe" with your first and last name, then click ENTER.  You will be prompted with a sign in box as shown below.  Type in "corp/your user id" for the user name and your NT password to logon to OWA and click OK.  You will now be able to view your mailbox. PLEASE NOTE:  There are some subtle differences in the functionality between the Outlook and OWA clients.  You will not be able to do many of the things in OWA that you can do in Outlook.  Below is a brief list of *some* of the functions NOT available via OWA:Features NOT available using OWA:-  Tasks-  Journal-  Spell Checker-  Offline Use-  Printing Templates-  Reminders-  Timed Delivery-  Expiration-  Outlook Rules-  Voting, Message Flags and Message Recall-  Sharing Contacts with others-  Task Delegation-  Direct Resource Booking-  Personal Distribution ListsQUESTIONS OR CONCERNS?If you have questions or concerns using the OWA client, please contact the Outlook 2000 question and answer Mailbox at: Outlook.2000@enron.comOtherwise, you may contact the Resolution Center at: 713-853-1411Thank you,Outlook 2000 Migration Team",1,0,1
139,"I received the fax.  Can you send them a firm contract because we I don't think we are going to do business with them unless they sign it",1,0,0
140,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 06/12/2000 01:51 PM ---------------------------"Bautista, Larry L." <BautistaL@EPEnergy.com> on 06/06/2000 08:39:45 PMTo: ALEX GOLDBERG <agoldberg@lgl.twc.com>, ANDREW KOLESAR <abk@sloverandloftus.com>, BARBARA JOST <bjost@huberlaw.com>, BARRY GRAY <bgray@epelectric.com>, BOB GRAY <bgray@cc.state.az.us>, BRUCE CONNELL <bruce.a.connell@usa.conoco.com>, CARLA JOHNSON <carla.j.johnson@usa.conoco.com>, CAROLYN CORWIN <ccorwin@cov.com>, CARRIE SAFFORD <csafford@mbolaw.com>, CATHY BULF <cbulf@oneok.com>, "Cox, Robin" <CoxR@EPEnergy.com>, CURT BRECHTE <cbrechte@apsc.com>, DARRYL SMETTE <darryl.smette@dvn.com>, DAVID CLARK <dclark@sempra.com>, DAVID HUARD <dlh@jmbm.com>, "DAVID I. BLOOM" <dbloom@mayerbrown.com>, DEBBIE SWANSTORM <daswanstrom@verner.com>, DEBRA BOLTON <debra.bolton@bakerbotts.com>, DIANE MCVICKER <dbmcvick@srpnet.com>, "DONALD G. AVERY" <dga@sloverandloftus.com>, "DONALD W. PETERSEN" <dwp9@pge.com>, DONNA FULTON <dfulton@enron.com>, DOUG CANTER <dmcwash@mshpc.com>, DOUG SCHANTZ <doug_schantz@kmmktg.com>, "DOUGLAS K. PORTER" <porterdk@sce.com>, ED ROSS <earo@dynegy.com>, "ELISABETH R. MYERS-KERBAL" <emyerskerbal@shb.com>, ERIC EISENMAN <exe3@pge.com>, FRANK LINDH <frl3@pge.com>, GERARDO ESPINOSA <gespinosa@gas.pemex.com>, GORDON SMITH <gsmith@jhenergy.com>, HARVEY MORRIS <hym@cpuc.ca.gov>, JAMES MCGREW <jhmcgrew@brugen.com>, JAMES MORIARTY <jmoriarty@fw-law.com>, JANE THOLT <jane.m.tholt@enron.com>, JANICE ALWARD <jalward@cc.state.az.us>, JOANN RUSSELL <joann.russell@et.pge.com>, "JOEL L. GREENE" <jlgreene@energyadvocates.com>, JOHN GREGG <jgregg@mbolaw.com>, JOHN HESTER <john.hester@swgas.com>, "JOHN P. ARMATO" <jpa3@pge.com>, "JOHN P. BEALL" <bealljp@texaco.com>, "JOHN R. STAFFIER" <jstaffier@sdsatty.com>, JUDY JOHNSON <jaheineman@aol.com>, JUNE SUWARA <jsuwara@sempra.com>, KAREN TOMCALA <karen.tomcala@pge-corp.com>, KARYL LAWSON <karyl_lawson@kmmktg.com>, KATHIE EDWARDS <kbedwards@gkrse-law.com>, "KATHLEEN L. MAZURE" <klm@dwgp.com>, KAY KERN <kernks@sce.com>, KEITH MCCREA <kmccrea@sablaw.com>, "KELLY A. DALY" <kadaly@moheck.com>, KEVIN LIPSON <kjlipson@hhlaw.com>, "KIM M. CLARK" <kclark@jhenergy.com>, L PERSON <l.person@czn.com>, LARRY BLACK <llblack@ibm.net>, LUIS MANUEL PADILLA <lpadilla@gas.pemex.com>, M BERGERN <mbergero@czn.com>, MARIA OROPEZA <oro@cpuc.ca.gov>, "MARK T. MITCHELL" <mitchellm2@epenergy.com>, "MARK W. SCHWIRTZ" <mschwirt@aepnet.org>, MIKE MCELRATH <mmcelrath@phelpsdodge.com>, NORMAN PEDERSEN <napedersen@jonesday.com>, PATRICIA ANDERSON <pat.anderson@southernunionco.com>, PATRICK BROWN <pabrown@socalgas.com>, "PATRICK G. GOLDEN" <pgg4@pge.com>, PAUL KEELER <pkeeler@br-inc.com>, PENNY BARRY <barryp@bp.com>, PETE FROST <pete.frost@usa.conoco.com>, PETER CERVIN <pcervin@br-inc.com>, RANDY RICH <rrich@bracepatt.com>, REBECCA CANTRELL <rebecca.w.cantrell@enron.com>, RICHARD JORDAN <richard.jordan@swgas.com>, RICHARD STAPLER <richard.stapler@williams.com>, ROB DAVIS <redavis@sempra.com>, ROBERT FOSS <rfoss@coral-energy.com>, SANDRA ROVETTI <sjs@cpuc.ca.gov>, SARAH TOMALTY <seto@dynegy.com>, SHERRI BOOYE <sbooye@skadden.com>, "SHERRI L. BOOYE (2)" <nizra@earthlink.net>, STEVE KEEHN <skeehn@sempra.com>, STEVE TARPEY <tarpeysp@bp.com>, SUSAN GINSBERG <susan.ginsberg@coastalcorp.com>, TED MCMURTRIE <edward.mcmurtrie@swgas.com>, TOM CARLSON <tcarlson@apsc.com>, TOM ROTH <tom.roth@et.pge.com>, VIRGIL SPURGEON <vrspurg@ppco.com>, WAYNE ELLIS <wayne.ellis@williams.com>, "WILLIAM S. SCHERMAN" <wscherma@skadden.com>cc: "Healy, William H." <HealyW@EPEnergy.com>, "Clark, Al W." <ClarkA@EPEnergy.com>, "Ferguson, Michael D." <FergusonM@EPEnergy.com>, "Shelton, Patricia A." <SheltonP@EPEnergy.com>, "Derryberry, Richard L." <DerryberryR@EPEnergy.com>, "Tomlinson, Robert T." <TomlinsonR@EPEnergy.com> Subject: EPNG Settlement Proposal> As promised at the last ADR meeting, attached are three documents> summarizing the settlement proposal El Paso would like to discuss at the> June 12 meeting in San Francisco.>> This document outlines the proposal:>  <<Outline of Settlement Proposal 6-6-00.doc>>>> This document summarizes the receipt and delivery right assignments.  For> simplicity, all of the assignments have been summarized on the worksheet> labeled "Consolidated Results."  The remaining worksheets in this workbook> are the detailed calculations used to arrive at the individual> assignments.>  <<June 12 Proposal  Without J4JB in Mcfd.xls>>>>> This document summarizes the flow assumptions used in generating the> receipt and delivery right assignments:>  <<Flow Assumptions.ppt>>>> Bill Healy> (915) 496-2144> healyb@epenergy.com******************************************************************This email and any files transmitted with it from El PasoEnergy Corporation are confidential and intended solelyfor the use of the individual or entity to whom they areaddressed. If you have received this email in errorplease notify the sender.****************************************************************** - Outline of Settlement Proposal 6-6-00.doc - June 12 Proposal  Without J4JB in Mcfd.xls - Flow Assumptions.ppt",0,1,0
141,"look at sitara 588471;588452;588605;596991",1,0,0
142,"Deb and I were thinking that if we can't finalize our Europe trip by the end of this week-we probably need to postpone it because the clock is ticking. .  Can you give us any feedback on your discussions with  American Express or Mark Frevert..  Thinking about you.",1,0,0
143,"Full Name: Jane Marie TholtLogin ID:  jtholtExtension:  35539Office Location:  eb3209cWhat type of computer do you have?  (Desktop,  Laptop,  Both)  desktopDo you have a PDA?  If yes, what type do you have:   (None, IPAQ, Palm Pilot, Jornada)  noDo you have permission to access anyone's Email/Calendar? no    If yes, who?  Does anyone have permission to access your Email/Calendar?  no    If yes, who?  Are you responsible for updating anyone else's address book?  no    If yes, who?  Is anyone else responsible for updating your address book?  no    If yes, who?  Do you have access to a shared calendar?      If yes, which shared calendar?  west desk calendarDo you have any Distribution Groups that Messaging maintains for you (for mass mailings)?      If yes, please list here:  noPlease list all Notes databases applications that you currently use:  In our efforts to plan the exact date/time of your migration, we also will need to know:What are your normal work hours?  From:7:00 a.m.     To:   5:00   p.m.Will you be out of the office in the near future for vacation, leave, etc?       If so, when?        From (MM/DD/YY):  05/13/01    To (MM/DD/YY):   05/16/01   ",1,0,0
144,"Please give me any concerns you have with this by the end if the day-otherwise I am recommending adopting this proposal---------------------- Forwarded by Jane M Tholt/HOU/ECT on 08/23/2000 12:23 PM ---------------------------"Ishikawa, Richard - TPRMI" <RIshikawa@socalgas.com> on 08/22/2000 04:27:10 PMTo: "'Tholt, Jane'" <jane.m.tholt@enron.com>cc:  Subject: FW: (Firm) August 17 Pooling Technical Subcommittee MeetingThe original message did not go through so I am trying it again. -----Original Message----- From:?? Ishikawa, Richard - TPRMI Sent:?? Tuesday, August 22, 2000 2:13 PM To:???? 'bcantre@enron.com'; 'skinnml@texaco.com'; 'tcarlson@apsc.com'; 'pcervin@br-inc.com'; 'petersdd@bp.com'; 'sam.brown@swgas.com'; 'Cluff, Drew'; 'Minshew, Chuck'; 'Black, Larry'; 'Tholt, Jane'; 'King, Allen'Cc:???? Wah, Pauline C. - TPPCW Subject:??????? RE: (Firm) August 17 Pooling Technical Subcommittee Meeting Sensitivity:??? Confidential Attached for your review is a draft copy of the "Goals to be Accomplished" which has been revised pursuant to the last meeting of the El Paso Technical Pooling Subcommittee held on August 17.? Please let me have your comments as soon as possible so that we can forward this on to El Paso in a timely fashion.? Thanks. <<pooling goals.doc>>  - pooling goals.doc",1,0,0
145,"are you set up on aol instant messenger.  I got my new computer at home from Enron and I use that to talk back and forth with some of my freinds..  If you are set up  let me know., You and Joe could  talk on it all night long.",1,0,0
146,"I'm comng to town on Sat urday night  Feb 3 (Sat) and  leaving Feb 5th (mon).  I have to leave San Diego on Monday afternoon to meet with Socal that night.  I have to come in on the week-end because air-fares are horrible without  a Saturday night stay and I'd rather stay the week-end in San Diego.  If you have any time on Sunday or can meet me on Monday  for breakfast or lunch let me know.  I haven't finalized anything with Larry yet but I plan on meeting him for breakfast or lunch on Monday but I want to check with you  first.",1,0,0
147,"Please give us the names of the wines she likes when you have time.",1,0,0
148," Mark Hawkins with Mercado Gas called and said that he would like to pay us for this gas but does not know who to call for the invoice.. Please have someone call him at 512-370-8225.",1,1,0
149,"let me know if I can do anything to help",1,0,0
150,"Call me when you can make room for me in your schedule.",1,0,0
151,"Southwest Gas currently views Enron Online but is afraid to transact physical volumes on it because they are afraid the payment terms on Enron Online are different than non-EOL trades.  They stated that they reveiwed the EOL contract and that it does not address payment.  I told them that the payment terms do not differ but they are asking for something in writing.  Can you send them something.",1,0,0
152,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 02/26/2001 09:45 AM ---------------------------"deborah macdonald" <dmacdonald@houston.rr.com> on 02/23/2001 05:48:05 PMTo: "Jane Tholt" <jtholt@enron.com>cc:  Subject: Fw: Waste management (oxy-moron)Told Larry we would get together for dinner when he gets to Houston-wouldn't it be fun to see him again? More details later. Do you have ane-mail address at home yet? This is mine.----- Original Message -----From: "Lawrence Gilbert" <larrygilbert@earthlink.net>To: "Deb MacDonald" <dmacdonald@houston.rr.com>Cc: "Leslie Lawner" <llawner@enron.com>Sent: Wednesday, February 21, 2001 8:54 AMSubject: Waste management (oxy-moron)> Deb/Leslie> My apologies for not responding to you both for the incredibly touching> E-mail card.  One of my more emotional moments in the last few months.> Actually, I had teared up and shorted out my computer while attempting> to send a gracious response, the result being an electrical shock that> sent me in a fit of utter gaggle babble whereby I went charging around> my office yelling "I can solve the California Energy Crisis, I can solve> the California Energy Crisis!".  Fortunately, I have come to my senses> and have realized I don't need to solve the California Energy Crisis,> they deserve everything they get.>> How are you doing, hopefully, not blowing crap up like Bob and Me> (Leslie-have you talked to Bob lately?).  Yes, we did have a small> "parting of the pipes"  herein after referred to as a "POP" at our> Shreveport plant.  Luckily, no one hurt, and no resemblance of a 3 Mile> Island Nuclear disaster.>> Deb-It looks like I will be coming down to H-town in the next few> weeks.  My brother (still with Enron-up in Canada) is coming back for a> visit.  When I get the actual date(s) I will let you know and hopefully> we can maybe get together for a bite.>> Again, thanks for the card, it was very thoughtful of you both.>> Larry>>>>>",1,0,0
153,"When are we going to lunch in your new car?",1,0,0
154,"Come by anytime after 10:00 on any day..  I will be on vacation on Thurs and Friday though.",1,0,0
155,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 03/01/2001 03:17 PM ---------------------------Darla Saucier@ENRON03/01/2001 08:24 AMTo: Jane M Tholt/HOU/ECT@ECTcc:  Subject: QC2501, Sitara #504567Laurie Ellis said I should forward this to you.  Please advise.---------------------- Forwarded by Darla Saucier/NA/Enron on 03/01/2001 08:09 AM ---------------------------Darla Saucier02/14/2001 10:41 AMTo: Jerry Holt/EWC/Enron@ENRONcc:  Subject: QC2501, Sitara #504567National Fuel Marketing is invoicing us for penalty charges for the month of Dec 2000 on the above referenced deal.  They say that they were cut on the firms deliveries by 4,344 mmbtu on El Paso Pipeline.  The penalties they have calculated amount to $15,324,12.  I have a letter from them if you need a fax copy.  Please let me know if you agree with this penalty charge.  See info below.Call me if you have any questions at X 3-4561.  ThanksDarla Saucier Client Services",1,0,0
156,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 06/20/2000 01:31 PM ---------------------------"Jackie Allsop" <Jackie.Allsop@groupwise.swgas.com> on 06/20/2000 12:26:07 PMTo: <jane.m.tholt@enron.com>cc:  Subject: Southwest Gas 2000 Annual RFPDear Janie:Your User ID number is ENR01 and your password is password.Please note, your deadline is July 17, 2000.  Please read allinstructions attached to this message.Happy Bidding! - 2000bidltr.doc",1,0,0
157,"Looks good. Please book this.  Thank you.",1,0,0
158,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 11/27/2000 03:38 PM ---------------------------"Betonte, Robert - TP2RSB" <RBetonte@socalgas.com> on 11/22/2000 12:41:44 PMTo: "'prez@cook-inlet.com'" <prez@cook-inlet.com>, "'jane.m.tholt@enron.com'" <jane.m.tholt@enron.com>, "'gcvenz@duke-energy.com'" <gcvenz@duke-energy.com>, "'jtracy@coral-energy.com'" <jtracy@coral-energy.com>, "'cbulf@oneok.com'" <cbulf@oneok.com>cc: "'suyen@cook-inlet.com'" <suyen@cook-inlet.com>, "'wonmi@cook-inlet.com'" <wonmi@cook-inlet.com>, "Lorenz, Lad - TPLPL" <LLorenz@socalgas.com>, "Reid, Mary - TP5MAD" <MReid@socalgas.com> Subject: El Paso FERC Order regarding Topock AllocationDear Acquiring Shippers, The attached memo discusses the impact of the Topock allocation on your rights as acquiring shippers.? Please read the memo and give me a call (213 244-3832) if I can be of further assistance.? Have a Great Thanksgiving.??????? ??????? ??????? ??????? ??????? ??????? ??????? ??????? Thanks,? Bob Betonte  <<AcqShipper.doc>>  - AcqShipper.doc",1,0,0
159,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 03/14/2001 12:46 PM ---------------------------"Henk, Robert" <RHenk@barbnet.com> on 03/09/2001 11:36:26 AMTo: "'jane.m.tholt@enron.com'" <jane.m.tholt@enron.com>cc:  Subject: FW: Term bids - April - October 2001> -----Original Message-----> From: Henk, Robert> Sent: Friday, March 09, 2001 11:14 AM> To:> Subject: Term bids - April - October 2001>Jane,> Bass Enterprises Production Co. (Bepco) invites you to bid on the> following packages of natural gas available for sale for the term April 1,> 2001 through October 31, 2001:>> Feel free to bid on all or any of the attached packages of gas. W. Sandy> Hook Field must be purchased along with Point a la Hache/Cox Bay. Bids> should be based on pipeline index (we like premiums) as reported in Inside> FERC's Gas Market Report, first of the month reporting. Please see that we> receive your bids no later than 12:00 noon on March 23rd. Just in case you> happen to lose this email or forget about it (which happens), I will> re-send it next Friday (March 16th). Your proposal my be submitted by> e-mail to rhenk@barbnet.com or via facsimile to 817-338-2642. Please call> me at 817-339-7339 if you have any questions.>> If you have Excel on your computer, you can open the attached document.> Call me if you don't.>>> Rob Henk>  <<bid2001A.xls>> - bid2001A.xls",1,1,0
160,"I currently trade on the west desk gas desk and would like to get access to the westpower.enron.com website.  Phillip Allen thought that maybe you could help me.  Please advise.  Thank you.",1,1,0
161,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 03/20/2001 02:07 PM ---------------------------"Drew Cluff" <dacluff@duke-energy.com> on 03/20/2001 01:41:49 PMTo: jane.m.tholt@enron.comcc:  Subject: FW: LA Times Article----- Forwarded by Drew Cluff/SLC-ComOps/EnergyTrading/PEC on 03/20/200112:41 PM -----                    "Baird,                    Steven L. -          To:     "'john.hogan@mirant.com'" <john.hogan@mirant.com>,                    TP6SLB"              "'dacluff@duke-energy.com'" <dacluff@duke-energy.com>                    <SBaird@socal        cc:                    gas.com>             Subject:     FW: LA Times Article                    03/20/2001                    12:19 PM>  -----Original Message-----> From:   Hemmerly, James A. - TP4JAH> Sent:   Monday, March 19, 2001 9:22 AM> To:     Baird, Steven L. - TP6SLB> Subject:     LA Times Article>> http://www.latimes.com/business/20010318/t000023590.html>>>> Jim Hemmerly> Natural Gas Trader> Southern California Gas Company> Telephone Number (213) 244-3864> jhemmerly@socalgas.com",0,1,0
162,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 08/23/2000 12:18 PM ---------------------------   			From:  Donnie Myers @ ENRON                           08/23/2000 11:16 AM	To: Jane M Tholt/HOU/ECT@ECTcc:  Subject: Socal - Deal #151617 for July '00Janie, I have been talking with EES and they have confirmed their volumes for their purchases from ENA (I believe that it is Zarin who comfirmed their volumes on their side).  I need you to confirm and verify our volumes and to change them (or contact who can change them) if needed.  I am trying to get EES to pay us for these transactions and they will not if they do not agree.  The amount that we are talking about is over $10 mil.  Could you please look at this so that I can get this resolved today?  The following shows what we are out:Please let me know what you find out.  Thanks...",1,1,0
163,"Ed  called me on the equipment.  I asked him if he could provide the computer.  I downloaded some inofrmation on EOL regarding technical questions which provides some of the requirements for EOL and sent them to him. Let me know if there is anything else he needs to provide.  I have talked to Julia's secretary and plane and hotel reservations have been reserved for Julie.",1,0,0
164,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 07/14/2000 07:25 AM ---------------------------   	Enron North America Corp.		From:  Rebecca W Cantrell                           07/09/2000 03:55 PM	To: Jane M Tholt/HOU/ECT@ECTcc:  Subject: Pooling Meeting July 14, 2000Jane, any chance you or Randy or Tori could go to this meeting?  Norm has called it for this Friday, presumably to discuss some of the points you raised in your discussion with him (according to the voice mail he left me).  It will be in El Paso, starting at 1:00 pm MT.Unfortunately, I don't think I can make it, and I've left Norm a voice mail message to that effect.  However, I'm not too optimistic about it getting rescheduled for next week.  I'm losing 2-1/2 days going to Las Vegas for the settlement conference as it is, and I will have to get my Order 637 comments finalized by Friday afternoon in order to get them filed next Monday.  We have some big problems with segmentation proposals (or lack thereof) for Columbia and CNG, as well as some issues on several of the other pipelines that filed.---------------------- Forwarded by Rebecca W Cantrell/HOU/ECT on 07/09/2000 03:42 PM ---------------------------"Walker, Norman E." <WalkerN@EPEnergy.com> on 07/07/2000 05:12:58 PMTo: bcantre@enron.com, skinnml@texaco.com, rfoss@coral-energy.com, tcarlson@apsc.com, pcervin@br-inc.com, pwri@dynegy.com, gcvenz@duke-energy.com, petersdd@bp.com, john.hogan@southernenergy.com, sam.brown@swgas.com, rbetonte@socalgas.com, pwah@socalgas.com, carla.j.johnson@usa.conoco.com, nicholas.e.rassinier@usa.conoco.com, rishikawa@socalgas.com, "Walker, Norman E." <WalkerN@EPEnergy.com>, "Royal, Kathleen S." <RoyalK@EPEnergy.com>, emorris@oneok.com, sgentry@oneok.com, susan.jones@ep.pge.comcc: "Johnson, Susan L." <JohnsonS@EPEnergy.com> Subject: Pooling Meeting July 14, 2000Below are (1) a notice and agenda for a meeting July 14 in El Paso, (2) alist of the invitees, (3) a draft of the goals that was sent out after thelast meeting and (4) a list of the receipt points grouped into the 18pooling areas that we will be discussing.  Thank you to everyone who hastaken the time to discuss the 18 pool alternative (orginally the 16 poolalternative).If you have any questions regarding arrangements in El Paso, please contactMs. Susan Johnson at 915-496-2239.Have a safe trip and I will see you Friday.Norm <<Notice and agendas July 14.doc>>  <<Invitees july 14.doc>>  <<Draft ofGoals 20000606.doc>>  <<Pooling Point Daily Average Quantities 1999 and2000.xls>>******************************************************************This email and any files transmitted with it from El PasoEnergy Corporation are confidential and intended solelyfor the use of the individual or entity to whom they areaddressed. If you have received this email in errorplease notify the sender.****************************************************************** - Notice and agendas July 14.doc - Invitees july 14.doc - Draft of Goals 20000606.doc - Pooling Point Daily Average Quantities 1999 and 2000.xls",1,1,0
165,"pictures never came thru-please try again",1,0,0
166,"Gas daily plus $.15-make sure legal approves",1,0,0
167,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 07/31/2000 01:09 PM ---------------------------   	Enron North America Corp.		From:  TK Lohman @ ENRON                           07/31/2000 12:46 PM	To: jane.m.tholt@enron.comcc:  Subject: TW Options customer infoLet me know if you have any questions or concerns about this filing.  TW plans on filing this with FERC around the end of August. Thanks,TK---------------------- Forwarded by TK Lohman/ET&S/Enron on 07/31/2000 12:46 PM ---------------------------   			From:  Susan Scott                           07/26/2000 10:38 AM	To: Jeffery Fawcett/ET&S/Enron@ENRON, Kevin Hyatt/ET&S/Enron@Enron, Lorraine Lindberg/ET&S/Enron@ENRON, TK Lohman/ET&S/Enron@ENRON, Michelle Lokay/ET&S/Enron@Enron, Christine Stokes/ET&S/Enron@ENRONcc: Steven Harris/ET&S/Enron@ENRON Subject: TW Options customer infoHere is the revised bullet sheet along with the draft agreement.",1,1,0
168,"Hi RobertEnron North America is interested in  purchasing 1200 mmbtu/day  El Paso Poker Lake-Waha  pool gas for April-October 2001 on a firm basis at Inside FERC El Paso Keystone  Index +.0025.  Please call me if you have any questions.",1,0,0
